Car_ID,Brand,Model,Year,Fuel_Type,Engine_Size,Mileage,Price
829,Nissan,Altima,2020,Gasoline,1.4,73783.0,27900.0
830,Hyundai,Elantra,2016,Gasoline,1.6,112677.0,17200.0
831,Hyundai,Santa Fe,2018,Diesel,1.9,124662.0,15600.0
832,Honda,Fit,2020,Electric,0.0,81475.0,24900.0
833,Audi,A4,2016,Diesel,2.3,131485.0,26700.0
834,Honda,CR-V,2018,Diesel,1.6,79739.0,22000.0
835,Ford,Escape,2024,Electric,0.0,28446.0,37600.0
836,Nissan,Leaf,2023,Hybrid,1.6,32573.0,34800.0
837,Mercedes,E-Class,2015,Gasoline,2.2,158014.0,26800.0
838,Toyota,Corolla,2021,Diesel,2.0,64557.0,25200.0
839,Audi,E-tron,2022,Electric,0.0,52577.0,45100.0
840,Audi,A4,2015,Gasoline,4.0,122115.0,27900.0
841,Ford,Explorer,2015,Diesel,1.2,159465.0,10100.0
842,Nissan,Sentra,2019,Diesel,2.1,100096.0,23500.0
843,Ford,Explorer,2022,Gasoline,1.9,49010.0,32400.0
844,Nissan,Rogue,2019,Gasoline,1.6,87982.0,22200.0
845,Kia,Optima,2020,Diesel,1.7,67763.0,28100.0
846,Mercedes,E-Class,2018,Gasoline,3.3,117517.0,32200.0
847,Honda,CR-V,2017,Diesel,1.2,81742.0,20300.0
848,Volkswagen,Passat,2019,Diesel,1.2,89403.0,22200.0
849,Volkswagen,Passat,2020,Hybrid,1.9,80702.0,24200.0
850,Ford,Escape,2017,Diesel,2.0,136725.0,15400.0
851,Honda,Accord,2019,Diesel,1.5,110108.0,18800.0
852,Volkswagen,Golf,2024,Gasoline,1.3,30279.0,36400.0
853,Nissan,Sentra,2020,Electric,0.0,73650.0,25700.0
854,Audi,Q5,2018,Diesel,2.8,104709.0,36500.0
855,Audi,A6,2015,Gasoline,3.3,136160.0,28800.0
856,Ford,Escape,2023,Electric,0.0,51579.0,34000.0
857,Toyota,Corolla,2020,Diesel,1.8,88813.0,23200.0
858,Honda,Accord,2021,Gasoline,1.5,55900.0,27300.0
859,Nissan,Sentra,2016,Gasoline,1.4,105967.0,15400.0
860,Ford,Explorer,2023,Gasoline,2.5,32475.0,
861,Toyota,RAV4,2019,Gasoline,2.1,89915.0,24900.0
862,Ford,Focus,2015,Gasoline,2.3,116611.0,10900.0
863,Nissan,Rogue,2016,Gasoline,1.7,103199.0,17300.0
864,Honda,CR-V,2022,Gasoline,2.3,58216.0,29400.0
865,Volkswagen,Passat,2018,Gasoline,2.4,75513.0,20700.0
866,Hyundai,Santa Fe,2021,Diesel,1.5,66402.0,25300.0
867,Kia,Rio,2022,Hybrid,2.1,50025.0,30500.0
868,Hyundai,Elantra,2024,Hybrid,1.2,34130.0,37600.0
869,Mercedes,GLE,2023,Electric,0.0,50579.0,44900.0
870,Audi,A6,2022,Electric,0.0,67489.0,42800.0
871,Hyundai,Elantra,2018,Gasoline,1.6,122461.0,16900.0
872,Nissan,Altima,2019,Diesel,2.3,84465.0,22300.0
873,Nissan,Altima,2017,Gasoline,2.1,101098.0,20900.0
874,Audi,Q5,2022,Hybrid,3.4,58124.0,46900.0
875,BMW,3 Series,2021,Gasoline,2.4,47922.0,45400.0
876,BMW,M4,2020,Hybrid,2.9,66579.0,42700.0
877,Kia,Sorento,2018,Diesel,1.3,83364.0,21300.0
878,Volkswagen,Jetta,2015,Gasoline,2.4,167807.0,9000.0
879,Mercedes,GLE,2017,Diesel,2.1,113046.0,29400.0
880,Kia,Sportage,2024,Electric,0.0,36431.0,35600.0
881,Ford,Focus,2018,Gasoline,2.1,125641.0,16100.0
882,Hyundai,Santa Fe,2021,Hybrid,1.4,79150.0,29000.0
883,Mercedes,S-Class,2017,Gasoline,2.8,83808.0,33800.0
884,Mercedes,S-Class,2018,Diesel,2.7,74642.0,35100.0
885,Kia,Rio,2018,Diesel,2.1,109320.0,16200.0
886,Honda,Civic,2015,Gasoline,1.6,129163.0,14100.0
887,Volkswagen,Golf,2015,Diesel,1.5,116526.0,15800.0
888,Kia,Sportage,2023,Gasoline,1.3,44199.0,32400.0
889,Ford,Mustang,2016,Diesel,1.6,92882.0,16800.0
890,Toyota,Corolla,2022,Electric,0.0,62251.0,28400.0
891,Volkswagen,Tiguan,2023,Electric,0.0,45498.0,30700.0
892,Audi,E-tron,2015,Gasoline,2.4,107992.0,30100.0
893,Hyundai,Sonata,2022,Electric,0.0,38062.0,34500.0
894,Audi,E-tron,2022,Hybrid,3.0,38228.0,45300.0
895,Hyundai,Sonata,2017,Diesel,2.2,114916.0,18300.0
896,Mercedes,C-Class,2023,Gasoline,3.5,35249.0,51000.0
897,Honda,CR-V,2015,Gasoline,1.6,125187.0,10300.0
898,Kia,Sportage,2015,Diesel,1.3,132787.0,10900.0
899,Volkswagen,Golf,2020,Electric,0.0,69638.0,27200.0
900,BMW,5 Series,2015,Diesel,3.6,115338.0,26000.0
901,Audi,E-tron,2016,Gasoline,2.8,105120.0,31300.0
902,Honda,Civic,2018,Diesel,1.4,88120.0,23000.0
903,BMW,3 Series,2019,Diesel,3.0,101608.0,35400.0
904,Volkswagen,Jetta,2020,Hybrid,2.1,77817.0,24900.0
905,Ford,Escape,2024,Diesel,2.0,34381.0,33600.0
906,Nissan,Leaf,2016,Diesel,1.3,155670.0,9800.0
907,BMW,M4,2023,Diesel,3.3,36480.0,49300.0
908,Hyundai,Sonata,2017,Diesel,2.1,131301.0,15400.0
909,Hyundai,Elantra,2023,Gasoline,1.3,40106.0,30800.0
910,Ford,Escape,2020,Gasoline,1.5,60204.0,27300.0
911,BMW,5 Series,2021,Diesel,2.1,58919.0,43800.0
912,Ford,Escape,2020,Hybrid,2.5,59504.0,28500.0
913,Hyundai,Elantra,2021,Gasoline,1.9,47837.0,30100.0
914,Ford,Explorer,2024,Diesel,2.1,35559.0,37600.0
915,Nissan,Rogue,2016,Gasoline,1.4,102040.0,13400.0
916,Mercedes,C-Class,2018,Gasoline,3.0,105954.0,36000.0
917,Audi,A6,2016,Diesel,2.6,95827.0,29100.0
918,Honda,Accord,2017,Diesel,2.2,138585.0,11300.0
919,Ford,Mustang,2018,Diesel,1.6,68915.0,20400.0
920,Nissan,Leaf,2022,Diesel,2.2,38310.0,32700.0
921,Audi,E-tron,2018,Gasoline,3.4,92219.0,36800.0
922,Honda,CR-V,2021,Diesel,2.4,61264.0,25000.0
923,BMW,X5,2018,Diesel,2.9,80796.0,38200.0
924,Kia,Rio,2017,Diesel,2.3,141291.0,16400.0
925,Kia,Rio,2017,Diesel,2.0,,18600.0
926,Ford,Mustang,2017,Diesel,1.5,83763.0,20700.0
927,Hyundai,Sonata,2018,Gasoline,1.9,88228.0,20600.0
928,BMW,5 Series,2023,Diesel,2.1,30250.0,47000.0
929,Audi,A6,2022,Diesel,2.5,61850.0,45900.0
930,Hyundai,Sonata,2023,Gasoline,2.0,49045.0,32800.0
931,Honda,Civic,2024,Hybrid,2.0,29873.0,36700.0
932,Honda,Accord,2016,Diesel,2.3,95385.0,19800.0
933,Ford,Explorer,2016,Diesel,1.4,106550.0,13900.0
934,Mercedes,S-Class,2021,Diesel,3.5,58083.0,41600.0
935,Honda,CR-V,2020,Gasoline,2.1,62539.0,27600.0
936,Nissan,Sentra,2017,Diesel,2.2,139191.0,14800.0
937,Audi,Q5,2015,Gasoline,2.9,149495.0,22600.0
938,Honda,CR-V,2020,Electric,0.0,58800.0,23900.0
939,BMW,3 Series,2023,,3.9,43721.0,
940,Toyota,RAV4,2023,Diesel,2.0,37049.0,34800.0
941,Volkswagen,Passat,2020,Electric,0.0,89782.0,23000.0
942,Honda,Civic,2023,Hybrid,1.6,41359.0,32200.0
943,Mercedes,C-Class,2023,Gasoline,3.1,33784.0,50000.0
944,Volkswagen,Tiguan,2018,Diesel,2.3,110823.0,16300.0
945,Toyota,RAV4,2019,Diesel,2.0,70263.0,26300.0
946,Honda,Fit,2019,Gasoline,1.9,82138.0,24600.0
947,Volkswagen,Jetta,2020,Hybrid,1.6,84259.0,23100.0
948,Honda,CR-V,2023,Electric,0.0,36740.0,36200.0
949,Nissan,Leaf,2016,Diesel,1.3,148096.0,10400.0
950,Ford,Focus,2020,Diesel,2.1,91410.0,24400.0
951,Nissan,Leaf,2022,Gasoline,2.2,39082.0,32600.0
952,Ford,Mustang,2023,Gasoline,2.3,35831.0,31700.0
953,Audi,Q5,2016,Diesel,3.2,92750.0,33900.0
954,Hyundai,Elantra,2023,Diesel,1.4,36348.0,30600.0
955,BMW,5 Series,2024,Electric,0.0,32212.0,48800.0
956,Ford,Focus,2016,Gasoline,1.9,146349.0,12800.0
957,Volkswagen,Tiguan,2024,Diesel,1.8,30551.0,37400.0
958,BMW,5 Series,2023,Electric,0.0,35090.0,48200.0
959,Honda,Fit,2021,Gasoline,1.5,82823.0,26300.0
960,Hyundai,Elantra,2017,Diesel,2.1,110359.0,19200.0
961,Audi,A4,2018,Gasoline,3.9,123882.0,30700.0
962,Ford,Focus,2016,Gasoline,2.1,151618.0,10000.0
963,Mercedes,S-Class,2016,Diesel,3.6,110493.0,31500.0
964,Toyota,RAV4,2021,Diesel,1.4,56115.0,26300.0
965,Honda,Accord,2019,Diesel,1.4,96909.0,20800.0
966,Nissan,Sentra,2015,Diesel,2.0,109815.0,11500.0
967,Hyundai,Santa Fe,2016,Diesel,1.6,146622.0,11900.0
968,Honda,Civic,2018,Gasoline,1.5,99769.0,20700.0
969,Nissan,Altima,2019,Diesel,1.3,85638.0,23400.0
970,Toyota,Prius,2018,Gasoline,2.4,88964.0,22400.0
971,Honda,Accord,2023,Diesel,2.0,42297.0,35000.0
972,Audi,A6,2017,Gasoline,2.7,127670.0,30700.0
973,Audi,E-tron,2015,Diesel,2.0,169090.0,22500.0
974,BMW,3 Series,2015,Diesel,3.9,113099.0,
975,Nissan,Rogue,2018,Diesel,2.0,74602.0,23400.0
976,Volkswagen,Golf,2019,Gasoline,1.3,104633.0,22100.0
977,Hyundai,Santa Fe,2018,Diesel,2.0,123244.0,17000.0
978,Hyundai,Santa Fe,2019,Diesel,1.5,78505.0,25100.0
979,Kia,Optima,2017,Gasoline,2.0,112388.0,13800.0
980,BMW,M4,2023,Electric,0.0,43749.0,49900.0
981,Honda,Civic,2022,Diesel,2.1,60101.0,29700.0
982,BMW,3 Series,2016,Gasoline,2.9,114934.0,27200.0
983,Hyundai,Tucson,2018,Diesel,1.3,113082.0,17100.0
984,Ford,Escape,2015,,1.6,97275.0,17500.0
985,Nissan,Altima,2019,Diesel,1.9,67940.0,26600.0
986,Volkswagen,Jetta,2016,Gasoline,2.0,98567.0,18300.0
987,Mercedes,GLE,2018,Gasoline,3.7,127225.0,34300.0
988,Audi,Q5,2023,Diesel,3.8,47185.0,49600.0
989,Toyota,RAV4,2021,Gasoline,2.3,69628.0,28100.0
990,Kia,Optima,2018,Diesel,1.3,98404.0,16700.0
991,Nissan,Sentra,2020,Gasoline,1.3,93439.0,25800.0
992,Nissan,Altima,2018,Diesel,1.5,88533.0,22800.0
993,Honda,Civic,2022,Diesel,1.8,59558.0,27400.0
994,Ford,Mustang,2020,Hybrid,2.3,95982.0,24800.0
995,Volkswagen,Passat,2016,Gasoline,2.0,88484.0,14900.0
996,Nissan,Rogue,2016,Gasoline,2.2,149958.0,9000.0
997,Hyundai,Santa Fe,2016,Gasoline,1.3,123563.0,14300.0
998,Nissan,Altima,2024,Gasoline,2.2,28149.0,36200.0
999,Volkswagen,Golf,2020,Hybrid,2.0,71759.0,27100.0
1000,Mercedes,C-Class,2016,Gasoline,2.0,130389.0,27000.0
