Car_ID,Brand,Model,Year,Fuel_Type,Engine_Size,Mileage,Price
936,Nissan,Sentra,2017,Diesel,2.2,139191,14800
937,Audi,Q5,2015,Gasoline,2.9,149495,22600
938,Honda,CR-V,2020,Electric,0.0,58800,23900
939,BMW,3 Series,2023,Diesel,3.9,43721,47400
940,Toyota,RAV4,2023,Diesel,2.0,37049,34800
941,Volkswagen,Passat,2020,Electric,0.0,89782,23000
942,Honda,Civic,2023,Hybrid,1.6,41359,32200
943,Mercedes,C-Class,2023,Gasoline,3.1,33784,50000
944,Volkswagen,Tiguan,2018,Diesel,2.3,110823,16300
945,Toyota,RAV4,2019,Diesel,2.0,70263,26300
946,Honda,Fit,2019,Gasoline,1.9,82138,24600
947,Volkswagen,Jetta,2020,Hybrid,1.6,84259,23100
948,Honda,CR-V,2023,Electric,0.0,36740,36200
949,Nissan,Leaf,2016,Diesel,1.3,148096,10400
950,Ford,Focus,2020,Diesel,2.1,91410,24400
951,Nissan,Leaf,2022,Gasoline,2.2,39082,32600
952,Ford,Mustang,2023,Gasoline,2.3,35831,31700
953,Audi,Q5,2016,Diesel,3.2,92750,33900
954,Hyundai,Elantra,2023,Diesel,1.4,36348,30600
955,BMW,5 Series,2024,Electric,0.0,32212,48800
956,Ford,Focus,2016,Gasoline,1.9,146349,12800
957,Volkswagen,Tiguan,2024,Diesel,1.8,30551,37400
958,BMW,5 Series,2023,Electric,0.0,35090,48200
959,Honda,Fit,2021,Gasoline,1.5,82823,26300
960,Hyundai,Elantra,2017,Diesel,2.1,110359,19200
961,Audi,A4,2018,Gasoline,3.9,123882,30700
962,Ford,Focus,2016,Gasoline,2.1,151618,10000
963,Mercedes,S-Class,2016,Diesel,3.6,110493,31500
964,Toyota,RAV4,2021,Diesel,1.4,56115,26300
965,Honda,Accord,2019,Diesel,1.4,96909,20800
966,Nissan,Sentra,2015,Diesel,2.0,109815,11500
967,Hyundai,Santa Fe,2016,Diesel,1.6,146622,11900
968,Honda,Civic,2018,Gasoline,1.5,99769,20700
969,Nissan,Altima,2019,Diesel,1.3,85638,23400
970,Toyota,Prius,2018,Gasoline,2.4,88964,22400
971,Honda,Accord,2023,Diesel,2.0,42297,35000
972,Audi,A6,2017,Gasoline,2.7,127670,30700
973,Audi,E-tron,2015,Diesel,2.0,169090,22500
974,BMW,3 Series,2015,Diesel,3.9,113099,31300
975,Nissan,Rogue,2018,Diesel,2.0,74602,23400
976,Volkswagen,Golf,2019,Gasoline,1.3,104633,22100
977,Hyundai,Santa Fe,2018,Diesel,2.0,123244,17000
978,Hyundai,Santa Fe,2019,Diesel,1.5,78505,25100
979,Kia,Optima,2017,Gasoline,2.0,112388,13800
980,BMW,M4,2023,Electric,0.0,43749,49900
981,Honda,Civic,2022,Diesel,2.1,60101,29700
982,BMW,3 Series,2016,Gasoline,2.9,114934,27200
983,Hyundai,Tucson,2018,Diesel,1.3,113082,17100
984,Ford,Escape,2015,Gasoline,1.6,97275,17500
985,Nissan,Altima,2019,Diesel,1.9,67940,26600
986,Volkswagen,Jetta,2016,Gasoline,2.0,98567,18300
987,Mercedes,GLE,2018,Gasoline,3.7,127225,34300
988,Audi,Q5,2023,Diesel,3.8,47185,49600
989,Toyota,RAV4,2021,Gasoline,2.3,69628,28100
990,Kia,Optima,2018,Diesel,1.3,98404,16700
991,Nissan,Sentra,2020,Gasoline,1.3,93439,25800
992,Nissan,Altima,2018,Diesel,1.5,88533,22800
993,Honda,Civic,2022,Diesel,1.8,59558,27400
994,Ford,Mustang,2020,Hybrid,2.3,95982,24800
995,Volkswagen,Passat,2016,Gasoline,2.0,88484,14900
996,Nissan,Rogue,2016,Gasoline,2.2,149958,9000
997,Hyundai,Santa Fe,2016,Gasoline,1.3,123563,14300
998,Nissan,Altima,2024,Gasoline,2.2,28149,36200
999,Volkswagen,Golf,2020,Hybrid,2.0,71759,27100
1000,Mercedes,C-Class,2016,Gasoline,2.0,130389,27000
